mode,accuracy,balanced_accuracy,f1_macro,mcc,roc_auc,pr_auc,avg_ns,avg_ts,nodes,leaves,depth,train_ms,infer_ms,dataset,fold,theta_accept,theta_reject,gamma
metacog,0.3888888888888889,0.3333333333333333,0.18666666666666668,0.0,0.5,,0.05448551404923955,0.8356166464548431,1,1,1,1864.2120361328125,0.41174888610839844,wine,0,0.25,0.07,0.1
metacog,0.6111111111111112,0.6190476190476191,0.5135566188197767,0.4785101489172643,0.7938561438561439,,0.1166620945266864,0.9923821235256528,5,3,3,5448.9428997039795,0.5233287811279297,wine,1,0.25,0.07,0.1
metacog,0.6111111111111112,0.6,0.5185185185185185,0.5167423893288018,0.7494949494949495,,0.3774030947679678,0.9761711209664234,5,3,3,4021.101713180542,0.6508827209472656,wine,2,0.25,0.07,0.1
metacog,0.3888888888888889,0.3333333333333333,0.18666666666666668,0.0,0.5,,0.08826130698690134,0.9716808402437557,1,1,1,1943.8257217407227,0.4057884216308594,wine,3,0.25,0.07,0.1
metacog,0.3888888888888889,0.3333333333333333,0.18666666666666668,0.0,0.5,,0.06047926749204607,0.8796421389376234,1,1,1,1888.5164260864258,0.4131793975830078,wine,4,0.25,0.07,0.1
metacog,0.9473684210526315,0.9487012987012987,0.9449275362318841,0.8904905361044291,0.9512987012987013,0.9514896867838044,0.2128605955282232,0.9904241124341877,5,3,3,53948.41718673706,1.4796257019042969,breast_cancer,0,0.25,0.07,0.1
metacog,0.9824561403508771,0.9772727272727273,0.981329839502129,0.9633432944855655,0.9772727272727273,0.9722222222222222,0.2972640601417964,0.9858737888548949,5,3,3,54398.778200149536,1.4281272888183594,breast_cancer,1,0.25,0.07,0.1
metacog,0.631578947368421,0.5,0.3870967741935484,0.0,0.5,0.631578947368421,0.0971257789267817,0.9978297494359547,1,1,1,20639.10222053528,1.1432170867919922,breast_cancer,2,0.25,0.07,0.1
metacog,0.8421052631578947,0.7956349206349207,0.8144665461121157,0.662595343916706,0.7982804232804233,0.8102115937789479,0.4125268785528514,0.9654808723040684,5,3,3,53941.190004348755,1.4598369598388672,breast_cancer,3,0.25,0.07,0.1
metacog,0.9298245614035088,0.9047619047619048,0.9210526315789473,0.8535639569308375,0.9047619047619048,0.9,0.32420614859132296,0.9799090550488756,5,3,3,53204.424142837524,1.4138221740722656,breast_cancer,4,0.25,0.07,0.1
metacog,0.8,0.5652173913043478,0.5579133510167993,0.32177789389368455,0.5652173913043478,0.33043478260869563,0.5541350673001662,1.0,3,2,2,6540.342330932617,4.430055618286133,adult,0,0.25,0.07,0.1
metacog,0.805,0.5913325804630153,0.6010434248887525,0.3371846188159856,0.7637634105025409,0.46100790513833995,0.4402523890379214,0.8766580354991211,7,4,4,12755.391836166382,5.103349685668945,adult,1,0.25,0.07,0.1
metacog,0.8,0.5652173913043478,0.5579133510167993,0.32177789389368455,0.5652173913043478,0.33043478260869563,0.5177485492624431,1.0,3,2,2,6397.671461105347,4.390954971313477,adult,2,0.25,0.07,0.1
metacog,0.805,0.5760869565217391,0.5758795062802458,0.34845909958918564,0.5760869565217391,0.3471739130434783,0.5289958634037956,0.9989156713474379,3,2,2,6564.297437667847,4.862546920776367,adult,3,0.25,0.07,0.1
metacog,0.795,0.5543478260869565,0.5392999606719479,0.29298753307495307,0.5543478260869565,0.31369565217391304,0.5123123594125598,1.0,3,2,2,6357.766151428223,5.556344985961914,adult,4,0.25,0.07,0.1
metacog,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.5,,1.0,0.9973710865078222,1,1,1,274.1882801055908,0.6902217864990234,iris,0,0.25,0.07,0.15
metacog,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.5,,1.0,0.9970757773947009,1,1,1,274.463415145874,0.6701946258544922,iris,1,0.25,0.07,0.15
metacog,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.5,,1.0,0.9977269338811082,1,1,1,243.47686767578125,0.3452301025390625,iris,2,0.25,0.07,0.15
metacog,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.5,,1.0,0.9961780853484691,1,1,1,257.8861713409424,0.70953369140625,iris,3,0.25,0.07,0.15
metacog,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.5,,0.8413882683090157,0.9971051500737994,1,1,1,307.57832527160645,0.34928321838378906,iris,4,0.25,0.07,0.15
metacog,0.3888888888888889,0.3333333333333333,0.18666666666666668,0.0,0.5,,0.05448551404923955,0.8356166464548431,1,1,1,1928.558588027954,0.7889270782470703,wine,0,0.25,0.07,0.15
metacog,0.3888888888888889,0.3333333333333333,0.18666666666666668,0.0,0.5,,0.10808918016984967,0.9836413568501193,1,1,1,1918.1196689605713,0.4227161407470703,wine,1,0.25,0.07,0.15
metacog,0.6111111111111112,0.6,0.5185185185185185,0.5167423893288018,0.7494949494949495,,0.3774030947679678,0.9761711209664234,5,3,3,3932.469367980957,0.5006790161132812,wine,2,0.25,0.07,0.15
metacog,0.3888888888888889,0.3333333333333333,0.18666666666666668,0.0,0.5,,0.08826130698690134,0.9716808402437557,1,1,1,1879.8115253448486,0.42557716369628906,wine,3,0.25,0.07,0.15
metacog,0.3888888888888889,0.3333333333333333,0.18666666666666668,0.0,0.5,,0.06047926749204607,0.8796421389376234,1,1,1,1895.1525688171387,0.42366981506347656,wine,4,0.25,0.07,0.15
metacog,0.9473684210526315,0.9487012987012987,0.9449275362318841,0.8904905361044291,0.9512987012987013,0.9514896867838044,0.2128605955282232,0.9904241124341877,5,3,3,54093.49822998047,1.4958381652832031,breast_cancer,0,0.25,0.07,0.15
metacog,0.9824561403508771,0.9772727272727273,0.981329839502129,0.9633432944855655,0.9772727272727273,0.9722222222222222,0.2972640601417964,0.9858737888548949,5,3,3,54252.5794506073,1.7020702362060547,breast_cancer,1,0.25,0.07,0.15
metacog,0.631578947368421,0.5,0.3870967741935484,0.0,0.5,0.631578947368421,0.0971257789267817,0.9978297494359547,1,1,1,20452.269554138184,2.3717880249023438,breast_cancer,2,0.25,0.07,0.15
metacog,0.8421052631578947,0.7956349206349207,0.8144665461121157,0.662595343916706,0.7982804232804233,0.8102115937789479,0.4125268785528514,0.9654808723040684,5,3,3,54105.93676567078,1.7170906066894531,breast_cancer,3,0.25,0.07,0.15
metacog,0.9298245614035088,0.9047619047619048,0.9210526315789473,0.8535639569308375,0.9047619047619048,0.9,0.32420614859132296,0.9799090550488756,5,3,3,53267.09771156311,1.489400863647461,breast_cancer,4,0.25,0.07,0.15
metacog,0.8,0.5652173913043478,0.5579133510167993,0.32177789389368455,0.5652173913043478,0.33043478260869563,0.5541350673001662,1.0,3,2,2,6403.025150299072,4.635095596313477,adult,0,0.25,0.07,0.15
metacog,0.805,0.5913325804630153,0.6010434248887525,0.3371846188159856,0.7637634105025409,0.46100790513833995,0.4402523890379214,0.8766580354991211,7,4,4,12560.405492782593,5.612611770629883,adult,1,0.25,0.07,0.15
metacog,0.8,0.5652173913043478,0.5579133510167993,0.32177789389368455,0.5652173913043478,0.33043478260869563,0.5177485492624431,1.0,3,2,2,6326.491832733154,4.298686981201172,adult,2,0.25,0.07,0.15
metacog,0.805,0.5760869565217391,0.5758795062802458,0.34845909958918564,0.5760869565217391,0.3471739130434783,0.5289958634037956,0.9989156713474379,3,2,2,6406.095266342163,7.197141647338867,adult,3,0.25,0.07,0.15
metacog,0.795,0.5543478260869565,0.5392999606719479,0.29298753307495307,0.5543478260869565,0.31369565217391304,0.5123123594125598,1.0,3,2,2,6606.482028961182,4.56547737121582,adult,4,0.25,0.07,0.15
metacog,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.5,,1.0,0.9973710865078222,1,1,1,306.9436550140381,0.42176246643066406,iris,0,0.25,0.07,0.2
metacog,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.5,,1.0,0.9970757773947009,1,1,1,238.00897598266602,0.3600120544433594,iris,1,0.25,0.07,0.2
metacog,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.5,,1.0,0.9977269338811082,1,1,1,243.66497993469238,0.3635883331298828,iris,2,0.25,0.07,0.2
metacog,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.5,,1.0,0.9961780853484691,1,1,1,254.4269561767578,0.40149688720703125,iris,3,0.25,0.07,0.2
metacog,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.5,,0.8413882683090157,0.9971051500737994,1,1,1,266.11900329589844,0.3504753112792969,iris,4,0.25,0.07,0.2
metacog,0.3888888888888889,0.3333333333333333,0.18666666666666668,0.0,0.5,,0.05448551404923955,0.8356166464548431,1,1,1,1841.9313430786133,0.4744529724121094,wine,0,0.25,0.07,0.2
metacog,0.3888888888888889,0.3333333333333333,0.18666666666666668,0.0,0.5,,0.10808918016984967,0.9836413568501193,1,1,1,1854.058027267456,0.40531158447265625,wine,1,0.25,0.07,0.2
metacog,0.6111111111111112,0.6,0.5185185185185185,0.5167423893288018,0.7494949494949495,,0.3774030947679678,0.9761711209664234,5,3,3,3917.6790714263916,0.5273818969726562,wine,2,0.25,0.07,0.2
metacog,0.3888888888888889,0.3333333333333333,0.18666666666666668,0.0,0.5,,0.08826130698690134,0.9716808402437557,1,1,1,1928.5118579864502,0.8363723754882812,wine,3,0.25,0.07,0.2
metacog,0.3888888888888889,0.3333333333333333,0.18666666666666668,0.0,0.5,,0.06047926749204607,0.8796421389376234,1,1,1,1883.568286895752,0.4456043243408203,wine,4,0.25,0.07,0.2
metacog,0.9473684210526315,0.9487012987012987,0.9449275362318841,0.8904905361044291,0.9512987012987013,0.9514896867838044,0.2128605955282232,0.9904241124341877,5,3,3,53275.901556015015,1.5158653259277344,breast_cancer,0,0.25,0.07,0.2
metacog,0.9824561403508771,0.9772727272727273,0.981329839502129,0.9633432944855655,0.9772727272727273,0.9722222222222222,0.2972640601417964,0.9858737888548949,5,3,3,53636.93952560425,1.9307136535644531,breast_cancer,1,0.25,0.07,0.2
metacog,0.631578947368421,0.5,0.3870967741935484,0.0,0.5,0.631578947368421,0.0971257789267817,0.9978297494359547,1,1,1,20473.231077194214,1.1916160583496094,breast_cancer,2,0.25,0.07,0.2
metacog,0.8421052631578947,0.7956349206349207,0.8144665461121157,0.662595343916706,0.7982804232804233,0.8102115937789479,0.4125268785528514,0.9654808723040684,5,3,3,52924.702167510986,2.1142959594726562,breast_cancer,3,0.25,0.07,0.2
metacog,0.9298245614035088,0.9047619047619048,0.9210526315789473,0.8535639569308375,0.9047619047619048,0.9,0.32420614859132296,0.9799090550488756,5,3,3,49171.467542648315,1.7809867858886719,breast_cancer,4,0.25,0.07,0.2
metacog,0.8,0.5652173913043478,0.5579133510167993,0.32177789389368455,0.5652173913043478,0.33043478260869563,0.5541350673001662,1.0,3,2,2,5972.978830337524,4.491567611694336,adult,0,0.25,0.07,0.2
metacog,0.805,0.5913325804630153,0.6010434248887525,0.3371846188159856,0.7637634105025409,0.46100790513833995,0.4402523890379214,0.8766580354991211,7,4,4,11952.322006225586,7.234096527099609,adult,1,0.25,0.07,0.2
metacog,0.8,0.5652173913043478,0.5579133510167993,0.32177789389368455,0.5652173913043478,0.33043478260869563,0.5177485492624431,1.0,3,2,2,5911.5307331085205,4.335165023803711,adult,2,0.25,0.07,0.2
metacog,0.805,0.5760869565217391,0.5758795062802458,0.34845909958918564,0.5760869565217391,0.3471739130434783,0.5289958634037956,0.9989156713474379,3,2,2,5998.419284820557,5.162477493286133,adult,3,0.25,0.07,0.2
metacog,0.795,0.5543478260869565,0.5392999606719479,0.29298753307495307,0.5543478260869565,0.31369565217391304,0.5123123594125598,1.0,3,2,2,6034.604072570801,4.325151443481445,adult,4,0.25,0.07,0.2
metacog,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.5,,1.0,0.9973710865078222,1,1,1,298.63834381103516,0.3600120544433594,iris,0,0.25,0.07,0.3
metacog,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.5,,1.0,0.9970757773947009,1,1,1,237.80202865600586,0.8161067962646484,iris,1,0.25,0.07,0.3
metacog,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.5,,1.0,0.9977269338811082,1,1,1,243.58296394348145,0.43511390686035156,iris,2,0.25,0.07,0.3
metacog,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.5,,1.0,0.9961780853484691,1,1,1,244.94004249572754,0.3981590270996094,iris,3,0.25,0.07,0.3
metacog,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.5,,0.8413882683090157,0.9971051500737994,1,1,1,255.15007972717285,0.3654956817626953,iris,4,0.25,0.07,0.3
metacog,0.3888888888888889,0.3333333333333333,0.18666666666666668,0.0,0.5,,0.05448551404923955,0.8356166464548431,1,1,1,1805.2940368652344,0.4239082336425781,wine,0,0.25,0.07,0.3
metacog,0.3888888888888889,0.3333333333333333,0.18666666666666668,0.0,0.5,,0.10808918016984967,0.9836413568501193,1,1,1,1817.4073696136475,0.42724609375,wine,1,0.25,0.07,0.3
metacog,0.3888888888888889,0.3333333333333333,0.18666666666666668,0.0,0.5,,0.12637829618825452,0.9628190126221114,1,1,1,1821.579933166504,0.4324913024902344,wine,2,0.25,0.07,0.3
metacog,0.3888888888888889,0.3333333333333333,0.18666666666666668,0.0,0.5,,0.08826130698690134,0.9716808402437557,1,1,1,1825.2906799316406,0.45180320739746094,wine,3,0.25,0.07,0.3
metacog,0.3888888888888889,0.3333333333333333,0.18666666666666668,0.0,0.5,,0.06047926749204607,0.8796421389376234,1,1,1,1908.534049987793,0.4298686981201172,wine,4,0.25,0.07,0.3
metacog,0.6140350877192983,0.5,0.3804347826086957,0.0,0.5,0.6140350877192983,0.16888261642988234,0.996438889669009,1,1,1,19794.57402229309,1.6765594482421875,breast_cancer,0,0.25,0.07,0.3
metacog,0.6140350877192983,0.5,0.3804347826086957,0.0,0.5,0.6140350877192983,0.17301101243890643,0.9800388511449721,1,1,1,20076.438426971436,1.3766288757324219,breast_cancer,1,0.25,0.07,0.3
metacog,0.631578947368421,0.5,0.3870967741935484,0.0,0.5,0.631578947368421,0.0971257789267817,0.9978297494359547,1,1,1,20148.152589797974,1.2390613555908203,breast_cancer,2,0.25,0.07,0.3
metacog,0.8421052631578947,0.7956349206349207,0.8144665461121157,0.662595343916706,0.7982804232804233,0.8102115937789479,0.4125268785528514,0.9654808723040684,5,3,3,52141.64996147156,1.5056133270263672,breast_cancer,3,0.25,0.07,0.3
metacog,0.9298245614035088,0.9047619047619048,0.9210526315789473,0.8535639569308375,0.9047619047619048,0.9,0.32420614859132296,0.9799090550488756,5,3,3,52688.06862831116,2.679109573364258,breast_cancer,4,0.25,0.07,0.3
metacog,0.8,0.5652173913043478,0.5579133510167993,0.32177789389368455,0.5652173913043478,0.33043478260869563,0.5541350673001662,1.0,3,2,2,6492.323160171509,5.302906036376953,adult,0,0.25,0.07,0.3
metacog,0.805,0.5913325804630153,0.6010434248887525,0.3371846188159856,0.7637634105025409,0.46100790513833995,0.4402523890379214,0.8766580354991211,7,4,4,12402.944564819336,5.719900131225586,adult,1,0.25,0.07,0.3
metacog,0.8,0.5652173913043478,0.5579133510167993,0.32177789389368455,0.5652173913043478,0.33043478260869563,0.5177485492624431,1.0,3,2,2,6286.346435546875,4.891157150268555,adult,2,0.25,0.07,0.3
metacog,0.805,0.5760869565217391,0.5758795062802458,0.34845909958918564,0.5760869565217391,0.3471739130434783,0.5289958634037956,0.9989156713474379,3,2,2,6291.344404220581,4.653215408325195,adult,3,0.25,0.07,0.3
metacog,0.795,0.5543478260869565,0.5392999606719479,0.29298753307495307,0.5543478260869565,0.31369565217391304,0.5123123594125598,1.0,3,2,2,6204.999208450317,4.486322402954102,adult,4,0.25,0.07,0.3
metacog,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.5,,1.0,0.9973710865078222,1,1,1,299.61490631103516,0.6008148193359375,iris,0,0.25,0.07,0.4
metacog,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.5,,1.0,0.9970757773947009,1,1,1,241.95122718811035,0.5733966827392578,iris,1,0.25,0.07,0.4
metacog,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.5,,1.0,0.9977269338811082,1,1,1,243.07751655578613,0.41556358337402344,iris,2,0.25,0.07,0.4
metacog,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.5,,1.0,0.9961780853484691,1,1,1,242.64192581176758,0.3666877746582031,iris,3,0.25,0.07,0.4
metacog,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.5,,0.8413882683090157,0.9971051500737994,1,1,1,256.8025588989258,0.35190582275390625,iris,4,0.25,0.07,0.4
metacog,0.3888888888888889,0.3333333333333333,0.18666666666666668,0.0,0.5,,0.05448551404923955,0.8356166464548431,1,1,1,1811.0692501068115,0.5898475646972656,wine,0,0.25,0.07,0.4
metacog,0.3888888888888889,0.3333333333333333,0.18666666666666668,0.0,0.5,,0.10808918016984967,0.9836413568501193,1,1,1,1823.3766555786133,0.4382133483886719,wine,1,0.25,0.07,0.4
metacog,0.3888888888888889,0.3333333333333333,0.18666666666666668,0.0,0.5,,0.12637829618825452,0.9628190126221114,1,1,1,1863.2268905639648,0.7081031799316406,wine,2,0.25,0.07,0.4
metacog,0.3888888888888889,0.3333333333333333,0.18666666666666668,0.0,0.5,,0.08826130698690134,0.9716808402437557,1,1,1,1860.6679439544678,0.5590915679931641,wine,3,0.25,0.07,0.4
metacog,0.3888888888888889,0.3333333333333333,0.18666666666666668,0.0,0.5,,0.06047926749204607,0.8796421389376234,1,1,1,1916.3694381713867,0.4253387451171875,wine,4,0.25,0.07,0.4
metacog,0.6140350877192983,0.5,0.3804347826086957,0.0,0.5,0.6140350877192983,0.16888261642988234,0.996438889669009,1,1,1,20001.237392425537,1.2164115905761719,breast_cancer,0,0.25,0.07,0.4
metacog,0.6140350877192983,0.5,0.3804347826086957,0.0,0.5,0.6140350877192983,0.17301101243890643,0.9800388511449721,1,1,1,20285.921812057495,1.8019676208496094,breast_cancer,1,0.25,0.07,0.4
metacog,0.631578947368421,0.5,0.3870967741935484,0.0,0.5,0.631578947368421,0.0971257789267817,0.9978297494359547,1,1,1,20194.907426834106,1.4567375183105469,breast_cancer,2,0.25,0.07,0.4
metacog,0.8421052631578947,0.7956349206349207,0.8144665461121157,0.662595343916706,0.7982804232804233,0.8102115937789479,0.4125268785528514,0.9654808723040684,5,3,3,52160.16674041748,1.5442371368408203,breast_cancer,3,0.25,0.07,0.4
metacog,0.9298245614035088,0.9047619047619048,0.9210526315789473,0.8535639569308375,0.9047619047619048,0.9,0.32420614859132296,0.9799090550488756,5,3,3,52809.0295791626,1.4595985412597656,breast_cancer,4,0.25,0.07,0.4
metacog,0.8,0.5652173913043478,0.5579133510167993,0.32177789389368455,0.5652173913043478,0.33043478260869563,0.5541350673001662,1.0,3,2,2,6485.214710235596,5.988359451293945,adult,0,0.25,0.07,0.4
metacog,0.805,0.5913325804630153,0.6010434248887525,0.3371846188159856,0.7637634105025409,0.46100790513833995,0.4402523890379214,0.8766580354991211,7,4,4,12487.077236175537,5.539894104003906,adult,1,0.25,0.07,0.4
metacog,0.8,0.5652173913043478,0.5579133510167993,0.32177789389368455,0.5652173913043478,0.33043478260869563,0.5177485492624431,1.0,3,2,2,6292.48833656311,5.600690841674805,adult,2,0.25,0.07,0.4
metacog,0.805,0.5760869565217391,0.5758795062802458,0.34845909958918564,0.5760869565217391,0.3471739130434783,0.5289958634037956,0.9989156713474379,3,2,2,6317.488431930542,4.5166015625,adult,3,0.25,0.07,0.4
metacog,0.795,0.5543478260869565,0.5392999606719479,0.29298753307495307,0.5543478260869565,0.31369565217391304,0.5123123594125598,1.0,3,2,2,6145.310878753662,4.96673583984375,adult,4,0.25,0.07,0.4
metacog,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.5,,1.0,0.9973710865078222,1,1,1,304.2008876800537,0.3638267517089844,iris,0,0.25,0.07,0.5
metacog,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.5,,1.0,0.9970757773947009,1,1,1,236.39225959777832,0.4062652587890625,iris,1,0.25,0.07,0.5
metacog,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.5,,1.0,0.9977269338811082,1,1,1,244.20690536499023,0.36716461181640625,iris,2,0.25,0.07,0.5
metacog,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.5,,1.0,0.9961780853484691,1,1,1,240.6318187713623,0.3981590270996094,iris,3,0.25,0.07,0.5
metacog,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.5,,0.8413882683090157,0.9971051500737994,1,1,1,264.97960090637207,0.36907196044921875,iris,4,0.25,0.07,0.5
metacog,0.3888888888888889,0.3333333333333333,0.18666666666666668,0.0,0.5,,0.05448551404923955,0.8356166464548431,1,1,1,1826.5955448150635,0.4432201385498047,wine,0,0.25,0.07,0.5
metacog,0.3888888888888889,0.3333333333333333,0.18666666666666668,0.0,0.5,,0.10808918016984967,0.9836413568501193,1,1,1,1851.3031005859375,0.4191398620605469,wine,1,0.25,0.07,0.5
metacog,0.3888888888888889,0.3333333333333333,0.18666666666666668,0.0,0.5,,0.12637829618825452,0.9628190126221114,1,1,1,1862.595558166504,0.42438507080078125,wine,2,0.25,0.07,0.5
metacog,0.3888888888888889,0.3333333333333333,0.18666666666666668,0.0,0.5,,0.08826130698690134,0.9716808402437557,1,1,1,1871.2027072906494,1.0745525360107422,wine,3,0.25,0.07,0.5
metacog,0.3888888888888889,0.3333333333333333,0.18666666666666668,0.0,0.5,,0.06047926749204607,0.8796421389376234,1,1,1,1918.565273284912,0.4563331604003906,wine,4,0.25,0.07,0.5
metacog,0.6140350877192983,0.5,0.3804347826086957,0.0,0.5,0.6140350877192983,0.16888261642988234,0.996438889669009,1,1,1,20032.449960708618,1.1348724365234375,breast_cancer,0,0.25,0.07,0.5
metacog,0.6140350877192983,0.5,0.3804347826086957,0.0,0.5,0.6140350877192983,0.17301101243890643,0.9800388511449721,1,1,1,20264.10150527954,1.6429424285888672,breast_cancer,1,0.25,0.07,0.5
metacog,0.631578947368421,0.5,0.3870967741935484,0.0,0.5,0.631578947368421,0.0971257789267817,0.9978297494359547,1,1,1,20244.25959587097,1.893758773803711,breast_cancer,2,0.25,0.07,0.5
metacog,0.8421052631578947,0.7956349206349207,0.8144665461121157,0.662595343916706,0.7982804232804233,0.8102115937789479,0.4125268785528514,0.9654808723040684,5,3,3,52319.57674026489,2.6175975799560547,breast_cancer,3,0.25,0.07,0.5
metacog,0.631578947368421,0.5,0.3870967741935484,0.0,0.5,0.631578947368421,0.26773643154259474,0.9718729874477393,1,1,1,20163.755178451538,1.2021064758300781,breast_cancer,4,0.25,0.07,0.5
metacog,0.8,0.5652173913043478,0.5579133510167993,0.32177789389368455,0.5652173913043478,0.33043478260869563,0.5541350673001662,1.0,3,2,2,6559.159755706787,4.490852355957031,adult,0,0.25,0.07,0.5
metacog,0.805,0.5913325804630153,0.6010434248887525,0.3371846188159856,0.5913325804630153,0.3450790513833992,0.6867096625830987,0.99993115173406,5,3,3,9730.82447052002,4.9915313720703125,adult,1,0.25,0.07,0.5
metacog,0.8,0.5652173913043478,0.5579133510167993,0.32177789389368455,0.5652173913043478,0.33043478260869563,0.5177485492624431,1.0,3,2,2,6612.866640090942,5.216836929321289,adult,2,0.25,0.07,0.5
metacog,0.805,0.5760869565217391,0.5758795062802458,0.34845909958918564,0.5760869565217391,0.3471739130434783,0.5289958634037956,0.9989156713474379,3,2,2,6706.041574478149,5.308389663696289,adult,3,0.25,0.07,0.5
metacog,0.795,0.5543478260869565,0.5392999606719479,0.29298753307495307,0.5543478260869565,0.31369565217391304,0.5123123594125598,1.0,3,2,2,6615.253210067749,5.6056976318359375,adult,4,0.25,0.07,0.5
metacog,0.6666666666666666,0.6666666666666666,0.5555555555555555,0.6123724356957945,0.8333333333333334,,0.5087148216635994,0.9931689782126119,3,2,2,429.5637607574463,0.4475116729736328,iris,0,0.25,0.1,0.0
metacog,0.6666666666666666,0.6666666666666666,0.5555555555555555,0.6123724356957945,0.8333333333333334,,0.5053783704402405,0.9846235543341044,3,2,2,430.9122562408447,0.44536590576171875,iris,1,0.25,0.1,0.0
metacog,0.6666666666666666,0.6666666666666666,0.5555555555555555,0.6123724356957945,0.8333333333333334,,0.5003001606412475,0.9925327311980254,3,2,2,451.6127109527588,0.47779083251953125,iris,2,0.25,0.1,0.0
metacog,0.6666666666666666,0.6666666666666666,0.5555555555555555,0.6123724356957945,0.8333333333333334,,0.5053783704402405,0.9923855873540359,3,2,2,471.372127532959,0.46706199645996094,iris,3,0.25,0.1,0.0
metacog,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8,0.9166666666666666,,0.4295544454919649,0.9728009417627567,5,3,3,563.8854503631592,0.5066394805908203,iris,4,0.25,0.1,0.0
metacog,0.3888888888888889,0.3333333333333333,0.18666666666666668,0.0,0.5,,0.05448551404923955,0.8356166464548431,1,1,1,1830.5835723876953,0.46706199645996094,wine,0,0.25,0.1,0.0
metacog,0.5555555555555556,0.5523809523809523,0.4666666666666666,0.38370849227674275,0.7267538017538017,,0.10820492580432357,0.991473694230434,3,2,2,3801.788091659546,0.5266666412353516,wine,1,0.25,0.1,0.0
metacog,0.6111111111111112,0.6,0.5185185185185185,0.5167423893288018,0.7494949494949495,,0.3774030947679678,0.9761711209664234,5,3,3,3761.416435241699,1.0406970977783203,wine,2,0.25,0.1,0.0
metacog,0.3888888888888889,0.3333333333333333,0.18666666666666668,0.0,0.5,,0.08826130698690134,0.9716808402437557,1,1,1,1814.4431114196777,0.7455348968505859,wine,3,0.25,0.1,0.0
metacog,0.3888888888888889,0.3333333333333333,0.18666666666666668,0.0,0.5,,0.06047926749204607,0.8796421389376234,1,1,1,1796.809196472168,0.4525184631347656,wine,4,0.25,0.1,0.0
metacog,0.9473684210526315,0.9487012987012987,0.9449275362318841,0.8904905361044291,0.9512987012987013,0.9514896867838044,0.21358133163914025,0.9888872175996579,5,3,3,51276.72982215881,1.6407966613769531,breast_cancer,0,0.25,0.1,0.0
metacog,0.9824561403508771,0.9772727272727273,0.981329839502129,0.9633432944855655,0.9772727272727273,0.9722222222222222,0.2977781401192274,0.9858737888548949,5,3,3,51497.411251068115,1.4657974243164062,breast_cancer,1,0.25,0.1,0.0
metacog,0.631578947368421,0.5,0.3870967741935484,0.0,0.5,0.631578947368421,0.0971257789267817,0.9978297494359547,1,1,1,19588.22464942932,1.1546611785888672,breast_cancer,2,0.25,0.1,0.0
metacog,0.8421052631578947,0.7956349206349207,0.8144665461121157,0.662595343916706,0.7982804232804233,0.8102115937789479,0.4142019566762563,0.9709976809823655,5,3,3,51159.92188453674,1.6887187957763672,breast_cancer,3,0.25,0.1,0.0
metacog,0.9298245614035088,0.9047619047619048,0.9210526315789473,0.8535639569308375,0.9047619047619048,0.9,0.3303387131174819,0.959075996239208,5,3,3,50229.24613952637,1.529693603515625,breast_cancer,4,0.25,0.1,0.0
metacog,0.8,0.5652173913043478,0.5579133510167993,0.32177789389368455,0.5652173913043478,0.33043478260869563,0.5541350673001662,1.0,3,2,2,5896.381616592407,4.921197891235352,adult,0,0.25,0.1,0.0
metacog,0.805,0.5913325804630153,0.6010434248887525,0.3371846188159856,0.7637634105025409,0.46100790513833995,0.44062217910693524,0.8797266491742846,7,4,4,11782.960653305054,5.107641220092773,adult,1,0.25,0.1,0.0
metacog,0.8,0.5652173913043478,0.5579133510167993,0.32177789389368455,0.5652173913043478,0.33043478260869563,0.5177485492624431,1.0,3,2,2,5892.197608947754,4.860877990722656,adult,2,0.25,0.1,0.0
