mode,accuracy,balanced_accuracy,f1_macro,mcc,roc_auc,pr_auc,avg_ns,avg_ts,nodes,leaves,depth,train_ms,infer_ms,dataset,fold
metacog,0.4603174603174603,0.3333333333333333,0.2101449275362319,0.0,0.5,,0.0099913074336392,0.8367276691823455,1,1,1,1296.609878540039,2.713203430175781,balance-scale,34
classic,0.7741935483870968,0.5611658456486043,0.5662071846282372,0.6089637594046662,0.73248597822234,,0.0,0.0,159,80,12,311.8467330932617,5.349397659301758,balance-scale,35
metacog,0.4516129032258064,0.3333333333333333,0.2074074074074074,0.0,0.5,,0.0307121310657969,0.8851045183184963,1,1,1,1271.2781429290771,2.7616024017333984,balance-scale,35
classic,0.8064516129032258,0.5853858784893268,0.5847953216374269,0.6613491340018232,0.7734333297747411,,0.0,0.0,151,76,13,344.4311618804932,5.937099456787109,balance-scale,36
metacog,0.4516129032258064,0.3333333333333333,0.2074074074074074,0.0,0.5,,0.0738298918390795,0.910361218665552,1,1,1,1511.4140510559082,2.516508102416992,balance-scale,36
classic,0.7580645161290323,0.5496715927750411,0.5651702450661462,0.5916027178342739,0.7553148710950035,,0.0,0.0,151,76,14,350.355863571167,5.981922149658203,balance-scale,37
metacog,0.4516129032258064,0.3333333333333333,0.2074074074074074,0.0,0.5,,0.0053945677551948,0.9089153844544025,1,1,1,1412.6057624816897,2.74515151977539,balance-scale,37
classic,0.8225806451612904,0.5964696223316913,0.601921470342523,0.6936262409109014,0.7499948103863444,,0.0,0.0,163,82,15,390.1667594909668,5.484104156494141,balance-scale,38
metacog,0.4516129032258064,0.3333333333333333,0.2074074074074074,0.0,0.5,,0.0143946881436023,0.9732148697212653,1,1,1,1383.430004119873,2.620220184326172,balance-scale,38
classic,0.7096774193548387,0.5057471264367815,0.5308518887781101,0.524337775213945,0.680163706025775,,0.0,0.0,149,75,14,317.16227531433105,5.437612533569336,balance-scale,39
metacog,0.4677419354838709,0.3333333333333333,0.2124542124542124,0.0,0.5,,0.005440325669828,1.0,1,1,1,1349.5001792907717,2.634286880493164,balance-scale,39
classic,0.7777777777777778,0.5632183908045977,0.5740740740740741,0.6214861880428951,0.7459432048681541,,0.0,0.0,155,78,15,342.8683280944824,6.26373291015625,balance-scale,40
metacog,0.4603174603174603,0.3333333333333333,0.2101449275362319,0.0,0.5,,0.0065677743129051,0.9356054617420352,1,1,1,1519.9759006500244,2.7265548706054688,balance-scale,40
classic,0.7619047619047619,0.6068965517241379,0.6074317338685155,0.6036827860235029,0.7764029749830966,,0.0,0.0,155,78,14,308.8185787200928,5.689620971679688,balance-scale,41
metacog,0.4603174603174603,0.3333333333333333,0.2101449275362319,0.0,0.5,,0.0030478180285103,1.0,1,1,1,1508.540391921997,2.589941024780273,balance-scale,41
classic,0.7936507936507936,0.5747126436781609,0.5790325844970653,0.6454101094836103,0.7261663286004056,,0.0,0.0,153,77,13,341.43614768981934,6.868839263916016,balance-scale,42
metacog,0.4603174603174603,0.3333333333333333,0.2101449275362319,0.0,0.5,,0.0097925862056905,0.9726442205113738,1,1,1,1443.671703338623,2.109050750732422,balance-scale,42
classic,0.7142857142857143,0.5172413793103449,0.5357142857142857,0.5220738983321959,0.7448275862068966,,0.0,0.0,159,80,13,313.9379024505615,6.586313247680664,balance-scale,43
metacog,0.4603174603174603,0.3333333333333333,0.2101449275362319,0.0,0.5,,0.0054183431617961,1.0,1,1,1,1534.4204902648926,2.1190643310546875,balance-scale,43
classic,0.6825396825396826,0.4942528735632184,0.5177777777777778,0.4872031538504654,0.6653144016227179,,0.0,0.0,163,82,14,302.1862506866455,5.433320999145508,balance-scale,44
metacog,0.4603174603174603,0.3333333333333333,0.2101449275362319,0.0,0.5,,0.0116188540991765,0.7770320686617825,1,1,1,1285.6266498565674,2.6803016662597656,balance-scale,44
classic,0.8225806451612904,0.5964696223316913,0.5914043583535109,0.6860760028134528,0.7472688286115744,,0.0,0.0,163,82,12,309.2358112335205,5.428552627563477,balance-scale,45
metacog,0.4516129032258064,0.3333333333333333,0.2074074074074074,0.0,0.5,,0.0481106389717279,0.9774063081665552,1,1,1,1307.4893951416016,2.6590824127197266,balance-scale,45
classic,0.7419354838709677,0.5369458128078818,0.5453576377784884,0.5587727433082957,0.7271496881764309,,0.0,0.0,159,80,14,302.05655097961426,6.084203720092773,balance-scale,46
metacog,0.4516129032258064,0.3333333333333333,0.2074074074074074,0.0,0.5,,0.0278415026719569,0.8047293430007713,1,1,1,1257.3630809783936,1.332998275756836,balance-scale,46
classic,0.8064516129032258,0.5853858784893268,0.5847953216374269,0.6613491340018232,0.7558865912861322,,0.0,0.0,155,78,15,326.01213455200195,5.763530731201172,balance-scale,47
metacog,0.4516129032258064,0.3333333333333333,0.2074074074074074,0.0,0.5,,0.0054183431617961,0.8916336926920462,1,1,1,1062.2291564941406,1.4138221740722656,balance-scale,47
classic,0.6774193548387096,0.4905582922824302,0.5223391812865498,0.483130102127005,0.7052425284583391,,0.0,0.0,145,73,12,313.83395195007324,4.311800003051758,balance-scale,48
metacog,0.4516129032258064,0.3333333333333333,0.2074074074074074,0.0,0.5,,0.026002383190168,0.953971409426277,1,1,1,1074.88751411438,1.4302730560302734,balance-scale,48
classic,0.7580645161290323,0.5402298850574713,0.5646523716699156,0.5966376971696656,0.7234413096482063,,0.0,0.0,165,83,12,357.1860790252685,5.307674407958984,balance-scale,49
metacog,0.4677419354838709,0.3333333333333333,0.2124542124542124,0.0,0.5,,0.0060202459388988,0.95130918407887,1,1,1,971.2626934051514,1.4951229095458984,balance-scale,49
classic,0.87,0.6382575757575758,0.6541633413141793,0.3139850292396097,0.7225378787878789,0.2833701619067473,0.0,0.0,145,73,21,12325.050830841064,13.644933700561523,bank-marketing,0
metacog,0.88,0.5,0.4680851063829787,0.0,0.5,0.12,0.3387442203142231,0.9519270202033632,1,1,1,72208.61387252808,4.368782043457031,bank-marketing,0
classic,0.89,0.7215909090909092,0.7297961188897077,0.46028047019751,0.7348484848484849,0.3719444444444444,0.0,0.0,145,73,21,12275.298357009888,14.807462692260742,bank-marketing,1
metacog,0.88,0.5,0.4680851063829787,0.0,0.5,0.12,0.3700916859995035,0.9202977021122182,1,1,1,71637.1283531189,4.200458526611328,bank-marketing,1
classic,0.86,0.6685606060606061,0.6685606060606061,0.3371212121212121,0.7732007575757576,0.3202325289089995,0.0,0.0,141,71,21,11871.42252922058,12.603521347045898,bank-marketing,2
metacog,0.88,0.5,0.4680851063829787,0.0,0.5,0.12,0.246518065553719,0.9215458226326272,1,1,1,71397.57084846497,4.208803176879883,bank-marketing,2
classic,0.85,0.652077807250221,0.6571428571428571,0.3147713386455631,0.7997347480106102,0.3560242698477992,0.0,0.0,137,69,21,13904.056072235107,13.103246688842772,bank-marketing,3
metacog,0.87,0.5,0.46524064171123,0.0,0.5,0.13,0.1562523516370077,0.9719080804338128,1,1,1,76506.55627250671,4.063606262207031,bank-marketing,3
classic,0.89,0.8059239610963749,0.7781810848961483,0.5612743009357455,0.7652519893899203,0.4294230769230769,0.0,0.0,147,74,21,13745.356798171995,15.727043151855469,bank-marketing,4
metacog,0.87,0.5,0.46524064171123,0.0,0.5,0.13,0.3553754988548379,0.8924546148772521,1,1,1,72582.57842063904,4.291057586669922,bank-marketing,4
classic,0.87,0.6308576480990273,0.6541633413141793,0.3244303696870942,0.7997347480106101,0.4125527086928644,0.0,0.0,137,69,21,13230.22961616516,14.713048934936523,bank-marketing,5
metacog,0.87,0.5,0.46524064171123,0.0,0.5,0.13,0.428218023662703,0.9010189063067356,1,1,1,74155.49230575562,4.271268844604492,bank-marketing,5
classic,0.85,0.6193633952254642,0.6315401621223287,0.2676154650525236,0.5636604774535809,0.213076923076923,0.0,0.0,141,71,21,13426.08618736267,15.253067016601562,bank-marketing,6
metacog,0.87,0.5,0.46524064171123,0.0,0.5,0.13,0.0845666307316317,0.8923052770219942,1,1,1,76283.14304351807,6.771087646484375,bank-marketing,6
classic,0.86,0.5923961096374889,0.6111111111111112,0.2435703887970079,0.7298850574712643,0.2787766080073772,0.0,0.0,135,68,21,13244.971990585327,22.9787826538086,bank-marketing,7
metacog,0.87,0.5,0.46524064171123,0.0,0.5,0.13,0.5215586097229158,0.9519014082656312,1,1,1,75706.26258850098,4.65703010559082,bank-marketing,7
classic,0.85,0.6193633952254642,0.6315401621223287,0.2676154650525236,0.6295313881520778,0.2593305839459686,0.0,0.0,137,69,21,12786.750316619871,12.84933090209961,bank-marketing,8
metacog,0.87,0.5,0.46524064171123,0.0,0.5,0.13,0.3175848604867718,0.5304031641005323,3,2,2,145968.49608421326,5.110979080200195,bank-marketing,8
classic,0.87,0.6962864721485411,0.7028571428571428,0.4062746347634593,0.7497789566755083,0.4047949756046922,0.0,0.0,139,70,21,13651.396751403809,12.900829315185549,bank-marketing,9
metacog,0.87,0.5,0.46524064171123,0.0,0.5,0.13,0.1972911393274729,0.9272155521689645,1,1,1,72960.67237854004,4.195928573608398,bank-marketing,9
classic,0.87,0.6382575757575758,0.6541633413141793,0.3139850292396097,0.6316287878787877,0.2569696969696969,0.0,0.0,141,71,21,12222.276210784912,13.038873672485352,bank-marketing,10
metacog,0.88,0.5,0.4680851063829787,0.0,0.5,0.12,0.3094538657659745,0.9692923844994764,1,1,1,72238.37471008301,4.306793212890625,bank-marketing,10
classic,0.84,0.5492424242424242,0.5555555555555556,0.117967526404102,0.5809659090909091,0.1669444444444444,0.0,0.0,123,62,21,12680.26876449585,13.576269149780272,bank-marketing,11
metacog,0.88,0.5,0.4680851063829787,0.0,0.5,0.12,0.2629809951673176,0.9880633923629906,1,1,1,76894.76442337036,4.163265228271484,bank-marketing,11
classic,0.89,0.6856060606060607,0.7073689811119979,0.4215141488422158,0.7736742424242424,0.3794524959742351,0.0,0.0,151,76,21,12313.578367233276,12.428045272827148,bank-marketing,12
metacog,0.88,0.5,0.4680851063829787,0.0,0.5,0.12,0.5809951992354827,0.9119871139324498,1,1,1,74840.5385017395,7.374048233032227,bank-marketing,12
classic,0.91,0.6865605658709107,0.7382960162838035,0.5283741917581172,0.8430592396109637,0.5888405797101448,0.0,0.0,147,74,21,14482.41901397705,13.324499130249023,bank-marketing,13
metacog,0.87,0.5,0.46524064171123,0.0,0.5,0.13,0.3573887402445581,0.9880230121502236,3,2,2,146769.18983459473,5.147695541381836,bank-marketing,13
classic,0.85,0.5866489832007074,0.6009577015163607,0.2148255150630759,0.6339522546419097,0.2721216417990612,0.0,0.0,161,81,21,13893.227338790894,12.30454444885254,bank-marketing,14
metacog,0.87,0.5,0.46524064171123,0.0,0.5,0.13,0.0665900766830506,0.9064938590172352,1,1,1,72153.28097343445,4.293918609619141,bank-marketing,14
classic,0.89,0.6423519009725907,0.680139575457982,0.4031670373130657,0.7082228116710876,0.4128205128205128,0.0,0.0,141,71,21,12318.097829818726,13.218164443969728,bank-marketing,15
metacog,0.87,0.5,0.46524064171123,0.0,0.5,0.13,0.3039704782170189,0.9513893061766068,1,1,1,71073.51779937744,4.849910736083984,bank-marketing,15
classic,0.89,0.773209549071618,0.7645043887818455,0.5295950645876977,0.8421750663129974,0.4948520710059172,0.0,0.0,133,67,21,12123.17967414856,13.3514404296875,bank-marketing,16
metacog,0.87,0.5,0.46524064171123,0.0,0.5,0.13,0.3700916859995035,0.972254576184742,1,1,1,69992.5045967102,4.213809967041016,bank-marketing,16
classic,0.91,0.7192749778956675,0.7605746209098164,0.543640078935131,0.7294429708222812,0.4570338662973687,0.0,0.0,125,63,21,13184.821605682371,12.893438339233398,bank-marketing,17
metacog,0.87,0.5,0.46524064171123,0.0,0.5,0.13,0.3220467753004944,0.9357017491294404,1,1,1,75253.24749946594,4.300832748413086,bank-marketing,17
classic,0.83,0.6078691423519009,0.6114285714285714,0.2232680425276668,0.6772767462422636,0.2506015779092702,0.0,0.0,129,65,21,13480.844497680664,14.350414276123049,bank-marketing,18
metacog,0.87,0.5,0.46524064171123,0.0,0.5,0.13,0.2784614382916683,0.9730472678912968,1,1,1,75059.06867980957,3.812074661254883,bank-marketing,18
classic,0.88,0.7020335985853228,0.7159090909090908,0.4343037224065726,0.6834659593280283,0.3510236140670922,0.0,0.0,143,72,21,13849.836111068726,15.639543533325195,bank-marketing,19
metacog,0.87,0.5,0.46524064171123,0.0,0.5,0.13,0.4384279461449625,0.7647293445078939,1,1,1,75713.00077438354,4.242658615112305,bank-marketing,19
classic,0.89,0.7215909090909092,0.7297961188897077,0.46028047019751,0.7012310606060606,0.3091721815859747,0.0,0.0,159,80,21,12875.84114074707,16.253948211669922,bank-marketing,20
metacog,0.88,0.5,0.4680851063829787,0.0,0.5,0.12,0.4075918145059893,0.9696135802567836,1,1,1,74899.73950386047,4.228830337524414,bank-marketing,20
classic,0.85,0.6268939393939393,0.6315401621223287,0.2635794145575485,0.7320075757575758,0.2771407180782181,0.0,0.0,111,56,21,13728.997945785522,13.211727142333984,bank-marketing,21
metacog,0.88,0.5,0.4680851063829787,0.0,0.5,0.12,0.3575546219871439,0.906801320192012,1,1,1,79706.45689964294,4.180908203125,bank-marketing,21
classic,0.85,0.5909090909090908,0.6009577015163607,0.2064559096370037,0.684185606060606,0.217641723356009,0.0,0.0,149,75,21,11871.55795097351,13.69476318359375,bank-marketing,22
metacog,0.88,0.5,0.4680851063829787,0.0,0.5,0.12,0.4414170755530848,0.9015206322890466,1,1,1,71219.34843063354,4.55021858215332,bank-marketing,22
classic,0.88,0.7674624226348364,0.7508305647840532,0.5038125479200453,0.8527851458885941,0.5990864896128054,0.0,0.0,131,66,21,11606.072664260864,13.202667236328123,bank-marketing,23
metacog,0.87,0.5,0.46524064171123,0.0,0.5,0.13,0.2847712861444493,0.9912601750052984,1,1,1,69389.30797576904,5.424261093139648,bank-marketing,23
classic,0.89,0.8059239610963749,0.7781810848961483,0.5612743009357455,0.8191865605658709,0.5083395368072787,0.0,0.0,141,71,21,11654.532432556152,13.405799865722656,bank-marketing,24
metacog,0.87,0.5,0.46524064171123,0.0,0.5,0.13,0.2312014148260127,0.9714042315227948,1,1,1,69657.25755691528,4.394769668579102,bank-marketing,24
classic,0.89,0.6750663129973475,0.7073689811119979,0.4340352243111126,0.6626878868258178,0.3621794871794871,0.0,0.0,147,74,21,11591.731309890749,12.66789436340332,bank-marketing,25
metacog,0.87,0.5,0.46524064171123,0.0,0.5,0.13,0.1336658335399984,0.6697562568779833,1,1,1,78764.88614082336,5.452156066894531,bank-marketing,25
classic,0.85,0.5866489832007074,0.6009577015163607,0.2148255150630759,0.7285587975243147,0.2801980063280372,0.0,0.0,125,63,21,12748.332738876345,12.982606887817385,bank-marketing,26
metacog,0.87,0.5,0.46524064171123,0.0,0.5,0.13,0.4681504481596282,0.966692525659207,1,1,1,69017.1639919281,4.237651824951172,bank-marketing,26
classic,0.86,0.6578249336870027,0.6685606060606061,0.3392700851184823,0.7214854111405835,0.2958310919849381,0.0,0.0,149,75,21,12524.667263031006,11.934280395507812,bank-marketing,27
metacog,0.87,0.5,0.46524064171123,0.0,0.5,0.13,0.331624540638019,0.8806807843227593,1,1,1,69785.00723838806,4.25267219543457,bank-marketing,27
classic,0.84,0.5481874447391688,0.5555555555555556,0.1270295329132721,0.5755968169761274,0.1829537129537129,0.0,0.0,133,67,21,12227.497816085815,13.401269912719728,bank-marketing,28
metacog,0.85,0.4885057471264368,0.4594594594594595,-0.055222238820362,0.4885057471264368,0.13,0.386983071120092,0.8934763260313625,3,2,2,139998.3217716217,5.323410034179688,bank-marketing,28
classic,0.85,0.652077807250221,0.6571428571428571,0.3147713386455631,0.6887709991158266,0.3148785425101215,0.0,0.0,137,69,21,11833.93120765686,38.56921195983887,bank-marketing,29
metacog,0.87,0.5,0.46524064171123,0.0,0.5,0.13,0.1215125673479442,0.9923723024231964,1,1,1,69813.16995620728,4.320383071899414,bank-marketing,29
classic,0.85,0.5549242424242424,0.563826693806339,0.1399057409394264,0.6761363636363636,0.2276787101787101,0.0,0.0,117,59,21,16171.173095703123,29.73794937133789,bank-marketing,30
metacog,0.88,0.5,0.4680851063829787,0.0,0.5,0.12,0.2634466968721611,0.98642306659839,1,1,1,74127.19821929932,4.261493682861328,bank-marketing,30
classic,0.87,0.7102272727272727,0.7028571428571428,0.4062746347634593,0.7642045454545454,0.3600600109110747,0.0,0.0,151,76,21,11731.28056526184,12.252092361450195,bank-marketing,31
metacog,0.88,0.5,0.4680851063829787,0.0,0.5,0.12,0.3826371965972537,0.986045935122317,1,1,1,70404.20770645142,4.29534912109375,bank-marketing,31
classic,0.93,0.7803030303030303,0.813780260707635,0.636572388047428,0.866003787878788,0.6332154882154882,0.0,0.0,139,70,21,11833.501815795898,12.987852096557615,bank-marketing,32
metacog,0.88,0.5,0.4680851063829787,0.0,0.5,0.12,0.2394564876147152,0.7029210003811649,1,1,1,68870.20325660706,4.588842391967773,bank-marketing,32
classic,0.84,0.6136162687886826,0.6212121212121212,0.244236447830392,0.698054818744474,0.2887714968210324,0.0,0.0,131,66,21,12473.518133163452,13.623952865600586,bank-marketing,33
metacog,0.87,0.5,0.46524064171123,0.0,0.5,0.13,0.295674090871147,0.7836178823989565,1,1,1,72776.07226371765,4.338264465332031,bank-marketing,33
classic,0.87,0.6308576480990273,0.6541633413141793,0.3244303696870942,0.587975243147657,0.2694928148774302,0.0,0.0,135,68,21,11708.166360855104,12.997150421142578,bank-marketing,34
metacog,0.87,0.5,0.46524064171123,0.0,0.5,0.13,0.3206192402683001,0.986710732512078,3,2,2,137933.0632686615,5.163431167602539,bank-marketing,34
classic,0.89,0.7077807250221043,0.7297961188897077,0.4658491428692078,0.7608311229000884,0.4107692307692308,0.0,0.0,131,66,21,13195.156812667848,13.37432861328125,bank-marketing,35
metacog,0.87,0.5,0.46524064171123,0.0,0.5,0.13,0.4863109670362314,0.8156703217779495,1,1,1,70802.18815803528,4.239082336425781,bank-marketing,35
classic,0.82,0.6348364279398763,0.6262458471760798,0.2539881439927501,0.7015915119363394,0.2787140812932668,0.0,0.0,147,74,21,11386.098861694336,12.768983840942385,bank-marketing,36
metacog,0.87,0.5,0.46524064171123,0.0,0.5,0.13,0.3770851422269736,0.9817701872589646,1,1,1,68369.40574645996,5.130290985107422,bank-marketing,36
classic,0.87,0.729000884173298,0.7216870049239992,0.4439000703178437,0.7639257294429709,0.358910358322123,0.0,0.0,139,70,21,11177.762031555176,12.603998184204102,bank-marketing,37
metacog,0.87,0.5,0.46524064171123,0.0,0.5,0.13,0.080993133812511,0.8782385807572975,1,1,1,69126.04880332947,4.420042037963867,bank-marketing,37
classic,0.8,0.4924845269672856,0.4892747701736465,-0.017663455479542,0.5114942528735632,0.1547983515338112,0.0,0.0,151,76,21,11168.009996414185,12.910842895507812,bank-marketing,38
metacog,0.87,0.5,0.46524064171123,0.0,0.5,0.13,0.3076662113565969,0.9144401346397678,1,1,1,68317.77954101562,4.239797592163086,bank-marketing,38
classic,0.89,0.6423519009725907,0.680139575457982,0.4031670373130657,0.6326259946949602,0.3326963393001129,0.0,0.0,115,58,21,12147.999048233032,12.954950332641602,bank-marketing,39
metacog,0.87,0.5,0.46524064171123,0.0,0.5,0.13,0.364483243411952,0.966125760434589,1,1,1,68932.67011642456,4.474163055419922,bank-marketing,39
classic,0.83,0.5075757575757576,0.5056702529805176,0.0192973435778519,0.6164772727272727,0.1596224050692769,0.0,0.0,125,63,21,12129.123210906982,13.336181640625,bank-marketing,40
metacog,0.88,0.5,0.4680851063829787,0.0,0.5,0.12,0.2476460234272465,0.8011114650862152,1,1,1,68457.33070373535,4.916906356811523,bank-marketing,40
classic,0.86,0.6325757575757576,0.6424923391215527,0.2872134789517764,0.6732954545454546,0.3217261904761905,0.0,0.0,143,72,21,11888.75699043274,13.297319412231444,bank-marketing,41
metacog,0.88,0.5,0.4680851063829787,0.0,0.5,0.12,0.3226026489795516,0.9716437221009996,1,1,1,66062.13212013245,3.54909896850586,bank-marketing,41
classic,0.83,0.5795454545454546,0.5824121837386391,0.1652288867375677,0.6458333333333334,0.1911761861417681,0.0,0.0,149,75,21,12371.235609054564,12.87388801574707,bank-marketing,42
metacog,0.88,0.5,0.4680851063829787,0.0,0.5,0.12,0.3466460440169014,0.9155976178947512,1,1,1,66691.13802909851,4.10771369934082,bank-marketing,42
classic,0.84,0.6136162687886826,0.6212121212121212,0.244236447830392,0.6732979664014147,0.2388816192751792,0.0,0.0,131,66,21,11345.920085906982,13.451814651489258,bank-marketing,43
metacog,0.87,0.5,0.46524064171123,0.0,0.5,0.13,0.5249066767996359,0.9542634511791306,1,1,1,65902.38547325134,3.974437713623047,bank-marketing,43
classic,0.89,0.6423519009725907,0.680139575457982,0.4031670373130657,0.7033598585322723,0.43110661268556,0.0,0.0,125,63,21,11503.61704826355,13.097286224365234,bank-marketing,44
metacog,0.87,0.5,0.46524064171123,0.0,0.5,0.13,0.3629589838667663,0.9669330064948656,1,1,1,64016.91365242005,2.098560333251953,bank-marketing,44
classic,0.83,0.5751547303271441,0.5824121837386391,0.1684986261441815,0.5397877984084881,0.204150424044041,0.0,0.0,151,76,21,10842.963933944702,12.38107681274414,bank-marketing,45
metacog,0.87,0.5,0.46524064171123,0.0,0.5,0.13,0.3382034867867198,0.9595538971992622,1,1,1,63825.68907737732,2.058267593383789,bank-marketing,45
classic,0.9,0.7462422634836428,0.7632575757575758,0.5293373596946629,0.821396993810787,0.5235210872915791,0.0,0.0,111,56,21,12440.582990646362,12.942075729370115,bank-marketing,46
metacog,0.87,0.5,0.46524064171123,0.0,0.5,0.13,0.4374745144540661,0.9257566083419382,1,1,1,62335.64329147339,2.3429393768310547,bank-marketing,46
classic,0.83,0.6405835543766578,0.6360522372083066,0.2725100817781357,0.6127320954907162,0.2427116027784924,0.0,0.0,139,70,21,11956.49480819702,12.919187545776367,bank-marketing,47
metacog,0.87,0.5,0.46524064171123,0.0,0.5,0.13,0.1972911393274729,0.9702251157154984,1,1,1,62436.62571907044,1.9772052764892576,bank-marketing,47
classic,0.86,0.5923961096374889,0.6111111111111112,0.2435703887970079,0.6237842617152961,0.2408114961961115,0.0,0.0,141,71,21,11561.260223388672,9.242534637451172,bank-marketing,48
metacog,0.87,0.5,0.46524064171123,0.0,0.5,0.13,0.4577353806235611,0.9426057065125312,1,1,1,62093.65868568421,2.8426647186279297,bank-marketing,48
classic,0.9,0.7789566755083996,0.7789566755083996,0.5579133510167993,0.7842617152961981,0.4559733479190493,0.0,0.0,155,78,21,12177.950382232666,12.85386085510254,bank-marketing,49
metacog,0.87,0.5,0.46524064171123,0.0,0.5,0.13,0.0253880019895439,0.7957486811254582,1,1,1,60701.60007476807,2.1009445190429688,bank-marketing,49
classic,0.7866666666666666,0.6885964912280702,0.6957403651115619,0.3932342050909656,0.7309941520467836,0.4333862108061616,0.0,0.0,121,61,21,1665.9669876098633,9.992599487304688,blood-transfusion-service-center,0
metacog,0.76,0.5,0.4318181818181818,0.0,0.5,0.24,0.7273994984808818,0.1799353244838142,1,1,1,9547.429323196411,3.1380653381347656,blood-transfusion-service-center,0
classic,0.7466666666666667,0.6242690058479532,0.6309246309246309,0.2653659799481466,0.5862573099415205,0.3687785417197182,0.0,0.0,121,61,21,1610.203742980957,9.439945220947266,blood-transfusion-service-center,1
metacog,0.76,0.5,0.4318181818181818,0.0,0.5,0.24,0.3583191495306879,0.340125004871863,1,1,1,9487.952709197998,3.1430721282958984,blood-transfusion-service-center,1
classic,0.7733333333333333,0.6038011695906433,0.6160794941282746,0.2728429274138405,0.6271929824561403,0.3746052631578948,0.0,0.0,129,65,21,1609.792947769165,11.235713958740234,blood-transfusion-service-center,2
metacog,0.76,0.5,0.4318181818181818,0.0,0.5,0.24,0.6322017759947923,0.3554290761374154,1,1,1,9670.623779296877,3.219127655029297,blood-transfusion-service-center,2
classic,0.8,0.6973684210526316,0.7086247086247086,0.4214636152117623,0.6749512670565302,0.4314233026855748,0.0,0.0,123,62,21,1594.4314002990725,9.815692901611328,blood-transfusion-service-center,3
metacog,0.76,0.5,0.4318181818181818,0.0,0.5,0.24,0.5499951450139091,0.3192749879960188,1,1,1,9665.68922996521,5.047798156738281,blood-transfusion-service-center,3
classic,0.7866666666666666,0.631578947368421,0.648711943793911,0.3306232612667902,0.5082846003898636,0.4326283771694399,0.0,0.0,131,66,21,1523.44012260437,9.401798248291016,blood-transfusion-service-center,4
metacog,0.76,0.5,0.4318181818181818,0.0,0.5,0.24,0.5499951450139091,0.064222267252229,1,1,1,9936.807632446287,4.331827163696289,blood-transfusion-service-center,4
classic,0.7333333333333333,0.5584795321637427,0.5608899297423888,0.146943671674129,0.601364522417154,0.3043175523916179,0.0,0.0,131,66,21,1801.88536643982,9.412050247192385,blood-transfusion-service-center,5
metacog,0.76,0.5,0.4318181818181818,0.0,0.5,0.24,0.8413882683090157,0.2337259740843378,1,1,1,10335.924863815308,5.703449249267578,blood-transfusion-service-center,5
classic,0.7333333333333333,0.6154970760233918,0.6196754563894523,0.2408178465285758,0.6549707602339181,0.3812375100532995,0.0,0.0,127,64,21,1601.7301082611084,9.314298629760742,blood-transfusion-service-center,6
metacog,0.76,0.5,0.4318181818181818,0.0,0.5,0.24,0.1870693476896668,0.0970234685048436,1,1,1,9451.172828674316,3.3643245697021484,blood-transfusion-service-center,6
classic,0.8533333333333334,0.7514619883040936,0.7763621577663323,0.5674250444370366,0.8162768031189085,0.5884322935129387,0.0,0.0,117,59,21,1643.0535316467283,9.782075881958008,blood-transfusion-service-center,7
metacog,0.76,0.5,0.4318181818181818,0.0,0.5,0.24,0.3575546219871439,0.0788216744881421,1,1,1,9688.732624053957,2.86865234375,blood-transfusion-service-center,7
classic,0.8108108108108109,0.7533539731682146,0.7430555555555556,0.4879344234424161,0.7131062951496387,0.4620132903801634,0.0,0.0,145,73,21,1792.6647663116455,9.423494338989258,blood-transfusion-service-center,8
metacog,0.7702702702702703,0.5,0.4351145038167939,0.0,0.5,0.2297297297297297,0.6322017759947923,0.0799236207650525,1,1,1,10011.890888214111,3.170013427734375,blood-transfusion-service-center,8
classic,0.7702702702702703,0.5825593395252838,0.5908943089430895,0.2236871997872405,0.630546955624355,0.3445684392648991,0.0,0.0,123,62,21,1776.841402053833,10.66446304321289,blood-transfusion-service-center,9
metacog,0.7702702702702703,0.5,0.4351145038167939,0.0,0.5,0.2297297297297297,0.8413882683090157,0.1734838735584707,1,1,1,10395.700454711914,3.326416015625,blood-transfusion-service-center,9
classic,0.76,0.652046783625731,0.657707910750507,0.3170260258097707,0.7241715399610136,0.4177441077441077,0.0,0.0,131,66,21,1864.801645278931,9.302854537963867,blood-transfusion-service-center,10
metacog,0.76,0.5,0.4318181818181818,0.0,0.5,0.24,0.3071799741019244,0.041894687508576,1,1,1,10135.422229766846,3.125190734863281,blood-transfusion-service-center,10
classic,0.72,0.587719298245614,0.592074592074592,0.1873171623163387,0.5326510721247563,0.3000587763382681,0.0,0.0,125,63,21,1551.753044128418,10.880470275878906,blood-transfusion-service-center,11
metacog,0.76,0.5,0.4318181818181818,0.0,0.5,0.24,0.7273994984808818,0.1699455409977198,1,1,1,9928.520917892456,3.033638000488281,blood-transfusion-service-center,11
classic,0.76,0.5380116959064327,0.5205965909090909,0.1444979721262686,0.7285575048732944,0.5073649058894961,0.0,0.0,125,63,21,1644.1466808319092,10.151863098144531,blood-transfusion-service-center,12
metacog,0.76,0.5,0.4318181818181818,0.0,0.5,0.24,0.7273994984808818,0.3022352957060581,1,1,1,10179.244041442871,3.1447410583496094,blood-transfusion-service-center,12
classic,0.7333333333333333,0.577485380116959,0.5833333333333334,0.1805354721816844,0.5833333333333334,0.3062233207784055,0.0,0.0,129,65,21,1596.3010787963867,14.131784439086914,blood-transfusion-service-center,13
